Record_Date,Equipment_ID,Equipment_Type,Fleet_Category,Manufacturer,Fuel_Type,Equipment_Age_Year,Daily_Operating_Hours,ULD_Handling_Count,Consecutive_Working_Days,Cargo_Weight_Handled_KG,Overload_Event_Count,Breakdown_Count_6M,Operator_Experience_Years,Battery_Status,Hydraulic_Leak_Observed,Warehouse_Zone,Outdoor_Usage,Warning_Indicator_Count,Downtime_Hours_Last_30D,Peak_Hour_Operations,Failure_Risk_Level
2025-04-25,BL-036,Belt Loader,Warehouse,Caterpillar,Diesel,5.4,11,34,13,14994,2,92,7,Critical,No,Export,Yes,0,0,Yes,Low
2025-04-25,UT-071,ULD Transporter,Warehouse,TLD,Electric,9.7,11,19,16,8702,5,94,1,Weak,No,Cold Storage,No,2,1,No,Low
2025-04-25,PT-081,Pallet Transporter,Ramp,Caterpillar,Diesel,4.8,16,69,13,37950,8,92,12,Good,Yes,Export,No,8,3,Yes,High
2025-04-25,F-025,Forklift,Cargo,Jungheinrich,Diesel,7.6,16,16,18,8400,8,142,5,Good,No,Import,No,8,5,No,Low
2025-04-25,CT-056,Cargo Tractor,Ramp,Jungheinrich,Diesel,5.2,16,45,22,18360,8,108,3,Good,No,Cold Storage,No,8,3,No,Low
2025-04-25,PT-084,Pallet Transporter,Cargo,Caterpillar,Electric,6.8,12,23,14,11845,7,94,9,Good,No,Export,Yes,4,5,No,Low
2025-04-25,BL-035,Belt Loader,Ramp,Toyota,Diesel,7.2,11,17,13,5899,6,117,1,Good,No,Import,No,7,2,Yes,Low
2025-04-25,CT-043,Cargo Tractor,Cargo,Toyota,Diesel,9.3,12,25,21,15875,8,124,4,Good,Yes,General Cargo,Yes,8,8,Yes,High
2025-04-25,PT-078,Pallet Transporter,Cargo,Hyster,Electric,4.3,13,65,18,29380,7,91,14,Good,Yes,Export,No,4,2,Yes,Low
2025-04-25,CT-052,Cargo Tractor,Cargo,Jungheinrich,Diesel,6.0,12,50,16,24700,7,123,11,Good,Yes,General Cargo,No,4,4,No,Low
2025-04-25,CT-053,Cargo Tractor,Cargo,Jungheinrich,Electric,5.8,12,45,14,29700,5,107,3,Good,No,Cold Storage,No,8,2,No,Low
2025-04-25,BL-032,Belt Loader,Ramp,TLD,Electric,3.4,16,19,13,11058,8,86,8,Good,Yes,Import,Yes,8,10,Yes,High
2025-04-25,UT-064,ULD Transporter,Warehouse,Caterpillar,Diesel,9.2,14,71,11,24992,6,100,6,Good,No,General Cargo,Yes,6,3,Yes,Low
2025-04-25,F-013,Forklift,Ramp,Toyota,Diesel,5.0,12,71,12,39121,8,165,3,Good,Yes,General Cargo,Yes,8,17,No,High
2025-04-25,F-007,Forklift,Warehouse,Jungheinrich,Electric,9.2,16,70,18,25760,8,167,11,Good,No,General Cargo,No,8,9,Yes,High
2025-04-26,CT-060,Cargo Tractor,Warehouse,Jungheinrich,Electric,6.4,16,63,12,34524,8,102,11,Good,No,Import,No,8,3,No,Low
2025-04-26,F-012,Forklift,Ramp,Hyster,Electric,2.4,12,61,13,21899,8,183,8,Good,Yes,Cold Storage,Yes,8,5,Yes,Medium
2025-04-26,PT-079,Pallet Transporter,Ramp,Caterpillar,Electric,4.2,12,59,17,27789,8,96,3,Good,No,Export,No,8,12,No,Low
2025-04-26,F-013,Forklift,Ramp,Toyota,Diesel,5.0,13,64,10,25152,6,166,13,Critical,No,General Cargo,No,5,13,No,Low
2025-04-26,BL-031,Belt Loader,Cargo,Hyster,Electric,6.6,11,22,9,7502,2,77,1,Critical,No,Export,Yes,3,0,No,Low
2025-04-26,CT-051,Cargo Tractor,Cargo,Caterpillar,Electric,8.8,14,34,14,10370,7,122,9,Good,No,Import,Yes,4,1,No,Low
2025-04-26,CT-048,Cargo Tractor,Cargo,TLD,Diesel,5.3,15,36,13,20304,7,115,2,Good,Yes,General Cargo,No,6,8,No,Low
2025-04-26,UT-067,ULD Transporter,Ramp,Caterpillar,Electric,6.5,14,65,21,30485,8,116,13,Good,Yes,Import,Yes,7,21,Yes,High
2025-04-26,F-002,Forklift,Cargo,Caterpillar,Diesel,7.4,12,44,10,20988,4,157,3,Weak,No,General Cargo,Yes,4,5,No,Low
2025-04-26,PT-077,Pallet Transporter,Warehouse,Jungheinrich,Diesel,8.8,12,69,22,35811,7,97,2,Good,Yes,Cold Storage,Yes,8,7,No,High
2025-04-26,F-018,Forklift,Cargo,Caterpillar,Electric,8.0,15,24,13,8760,8,182,14,Good,Yes,Import,No,8,10,No,High
2025-04-26,CT-042,Cargo Tractor,Warehouse,Toyota,Electric,8.0,14,18,18,7254,6,117,8,Critical,No,Import,Yes,4,4,No,Low
2025-04-26,UT-065,ULD Transporter,Warehouse,TLD,Diesel,4.5,15,62,19,35588,8,72,14,Good,Yes,General Cargo,Yes,8,8,No,High
2025-04-26,F-021,Forklift,Cargo,Toyota,Electric,7.5,11,63,8,33894,4,175,8,Weak,No,Cold Storage,Yes,5,2,Yes,Medium
2025-04-26,F-017,Forklift,Ramp,Hyster,Electric,2.8,12,50,6,25850,3,164,2,Weak,No,Import,No,4,0,Yes,Low
2025-04-26,F-007,Forklift,Warehouse,Jungheinrich,Electric,9.2,14,57,19,25080,8,167,7,Good,Yes,Cold Storage,Yes,8,9,No,High
2025-04-26,UT-073,ULD Transporter,Warehouse,Jungheinrich,Electric,4.9,13,59,18,35223,6,85,3,Good,Yes,General Cargo,Yes,2,1,Yes,Medium
2025-04-26,F-005,Forklift,Ramp,Toyota,Diesel,6.7,15,55,18,30305,8,166,9,Good,Yes,Import,Yes,8,2,Yes,High
2025-04-26,CT-045,Cargo Tractor,Ramp,Toyota,Electric,4.3,14,46,15,18216,7,113,7,Good,No,Import,No,6,0,Yes,Low
2025-04-26,F-019,Forklift,Ramp,Hyster,Diesel,3.5,12,17,16,10013,8,193,5,Good,No,General Cargo,No,7,1,Yes,Low
2025-04-26,F-003,Forklift,Warehouse,Hyster,Diesel,4.3,15,43,11,21801,7,167,4,Good,Yes,Export,No,7,22,No,Medium
2025-04-26,F-006,Forklift,Warehouse,Hyster,Electric,3.9,13,65,17,30225,6,171,10,Good,No,General Cargo,Yes,8,4,No,Low
2025-04-26,BL-040,Belt Loader,Ramp,Toyota,Diesel,9.8,16,60,18,40860,8,95,7,Good,Yes,Cold Storage,No,8,2,No,High
2025-04-26,CT-047,Cargo Tractor,Warehouse,Toyota,Diesel,8.0,12,56,10,38024,3,116,13,Weak,No,Import,No,5,0,No,Low
2025-04-26,F-011,Forklift,Warehouse,TLD,Electric,9.0,13,71,15,34222,8,178,12,Good,No,Import,No,8,5,No,Low
2025-04-26,PT-080,Pallet Transporter,Cargo,Jungheinrich,Electric,8.4,11,17,9,8959,6,103,15,Good,No,Cold Storage,Yes,5,0,No,Low
2025-04-26,F-010,Forklift,Warehouse,Hyster,Electric,6.4,14,61,15,28243,6,135,13,Critical,No,General Cargo,Yes,2,0,No,Low
2025-04-26,UT-070,ULD Transporter,Cargo,Toyota,Electric,6.1,15,32,10,19008,6,99,8,Good,Yes,Export,No,7,10,Yes,Medium
2025-04-26,CT-041,Cargo Tractor,Ramp,Hyster,Electric,7.0,13,53,11,25175,7,108,1,Good,No,Cold Storage,No,6,0,No,Low
2025-04-26,BL-030,Belt Loader,Ramp,Caterpillar,Electric,2.6,12,39,15,19227,7,114,6,Good,Yes,Import,No,5,0,Yes,Low
2025-04-26,BL-034,Belt Loader,Warehouse,Toyota,Diesel,6.6,12,17,13,9758,6,93,13,Good,Yes,Import,No,7,15,Yes,Medium
2025-04-26,UT-068,ULD Transporter,Warehouse,Hyster,Electric,8.0,13,71,18,39334,8,107,1,Good,No,Export,Yes,8,2,No,Medium
2025-04-26,F-023,Forklift,Ramp,Jungheinrich,Diesel,8.4,14,48,14,33600,5,170,11,Weak,No,Export,Yes,5,2,Yes,Low
2025-04-27,PT-084,Pallet Transporter,Cargo,Caterpillar,Electric,6.8,11,52,12,32344,8,95,10,Good,Yes,General Cargo,Yes,4,5,Yes,Low
2025-04-27,PT-085,Pallet Transporter,Cargo,Hyster,Electric,2.7,15,61,22,24522,8,70,14,Good,No,Import,Yes,8,9,Yes,Medium
2025-04-27,SL-087,Scissor Lift,Ramp,Hyster,Diesel,9.0,13,36,15,15840,8,45,9,Good,Yes,General Cargo,No,7,0,Yes,Medium
2025-04-27,PT-081,Pallet Transporter,Ramp,Caterpillar,Diesel,4.8,15,16,16,5808,8,93,13,Good,No,Cold Storage,No,8,3,No,Low
2025-04-27,F-006,Forklift,Warehouse,Hyster,Electric,3.9,12,33,8,12969,7,171,5,Good,Yes,General Cargo,Yes,8,4,Yes,Low
2025-04-27,F-015,Forklift,Warehouse,Jungheinrich,Electric,5.3,11,25,20,7775,6,168,8,Critical,No,General Cargo,No,5,0,No,Low
2025-04-27,CT-049,Cargo Tractor,Warehouse,Toyota,Diesel,9.7,12,63,20,31752,8,109,1,Good,Yes,Import,No,8,3,No,High
2025-04-27,F-016,Forklift,Cargo,Jungheinrich,Diesel,6.2,12,22,19,12980,8,152,9,Good,No,Cold Storage,No,8,8,Yes,Low
2025-04-27,F-024,Forklift,Ramp,Toyota,Electric,5.8,13,36,12,19692,8,183,15,Good,No,Import,Yes,8,4,No,Low
2025-04-27,UT-063,ULD Transporter,Ramp,Caterpillar,Diesel,2.6,13,45,15,16875,3,81,8,Critical,No,Cold Storage,Yes,2,0,Yes,Low
2025-04-27,BL-036,Belt Loader,Warehouse,Caterpillar,Diesel,5.4,12,71,9,31950,2,92,8,Critical,No,General Cargo,Yes,0,0,Yes,Low
2025-04-27,CT-054,Cargo Tractor,Ramp,Caterpillar,Diesel,5.2,15,17,15,5695,8,104,14,Good,No,General Cargo,Yes,8,13,No,Low
2025-04-27,F-022,Forklift,Cargo,Jungheinrich,Diesel,3.5,16,49,14,32977,8,158,6,Good,No,Export,Yes,8,5,Yes,Low
2025-04-27,BL-027,Belt Loader,Warehouse,Jungheinrich,Electric,4.7,16,72,11,36864,8,87,15,Good,Yes,Export,No,8,7,Yes,High
2025-04-27,CT-046,Cargo Tractor,Ramp,Caterpillar,Electric,5.7,14,15,15,7785,8,107,2,Good,Yes,Export,Yes,8,1,Yes,Low
2025-04-27,BL-035,Belt Loader,Ramp,Toyota,Diesel,7.2,13,34,16,16796,6,118,2,Good,Yes,Cold Storage,No,7,2,Yes,Medium
2025-04-27,PT-076,Pallet Transporter,Ramp,Jungheinrich,Electric,8.5,14,53,18,22843,8,102,4,Good,Yes,General Cargo,No,8,15,Yes,High
2025-04-27,CT-059,Cargo Tractor,Warehouse,Jungheinrich,Electric,8.4,15,34,12,17034,8,117,8,Good,Yes,Cold Storage,Yes,8,12,No,High
2025-04-27,F-004,Forklift,Cargo,Caterpillar,Electric,9.6,13,55,20,22935,7,182,7,Good,No,General Cargo,No,5,17,No,Low
2025-04-27,UT-072,ULD Transporter,Warehouse,Hyster,Electric,6.1,12,46,16,23874,8,93,6,Good,Yes,Export,Yes,8,8,Yes,Medium
2025-04-27,BL-033,Belt Loader,Warehouse,Jungheinrich,Diesel,9.1,15,53,11,19080,6,93,6,Good,No,Import,Yes,6,4,No,Low
2025-04-27,BL-038,Belt Loader,Ramp,Jungheinrich,Electric,9.2,12,31,15,16926,6,86,12,Critical,No,Export,Yes,5,0,Yes,Low
2025-04-27,F-019,Forklift,Ramp,Hyster,Diesel,3.5,14,21,15,8673,8,194,6,Good,No,General Cargo,No,7,1,No,Low
2025-04-27,UT-075,ULD Transporter,Cargo,Jungheinrich,Diesel,9.0,12,29,17,17313,4,103,5,Critical,No,Export,Yes,2,15,Yes,Medium
2025-04-27,F-020,Forklift,Warehouse,Toyota,Diesel,3.2,13,29,20,11542,8,166,2,Good,No,Cold Storage,No,8,11,No,Low
2025-04-27,F-025,Forklift,Cargo,Jungheinrich,Diesel,7.6,13,65,17,39650,8,142,8,Good,Yes,Export,No,8,5,Yes,High
2025-04-27,F-009,Forklift,Ramp,Caterpillar,Electric,4.2,12,58,13,36482,3,159,6,Critical,No,General Cargo,No,1,1,Yes,Low
2025-04-27,F-007,Forklift,Warehouse,Jungheinrich,Electric,9.2,13,66,18,31614,8,167,1,Good,No,Cold Storage,Yes,8,9,No,High
2025-04-27,F-021,Forklift,Cargo,Toyota,Electric,7.5,13,72,15,33480,4,175,13,Weak,No,Cold Storage,No,5,2,Yes,Low
2025-04-27,F-003,Forklift,Warehouse,Hyster,Diesel,4.3,13,29,15,19053,8,168,5,Good,No,Export,No,7,22,No,Low
2025-04-27,UT-061,ULD Transporter,Cargo,TLD,Electric,6.3,13,22,20,8514,6,110,3,Good,No,Import,No,4,3,No,Low
2025-04-27,CT-055,Cargo Tractor,Cargo,Jungheinrich,Diesel,8.6,14,70,16,28350,4,105,14,Critical,No,Import,No,4,3,Yes,Medium
2025-04-27,BL-028,Belt Loader,Cargo,Toyota,Diesel,7.3,12,72,12,47016,8,85,11,Good,No,Export,No,8,0,Yes,Low
2025-04-27,CT-043,Cargo Tractor,Cargo,Toyota,Diesel,9.3,12,63,18,38052,8,125,3,Good,No,Import,Yes,8,8,Yes,Medium
2025-04-28,CT-050,Cargo Tractor,Cargo,Hyster,Diesel,6.8,13,60,20,22320,8,129,9,Good,No,Import,Yes,8,11,No,Low
2025-04-28,F-011,Forklift,Warehouse,TLD,Electric,9.0,16,59,11,21948,6,179,13,Critical,No,Export,No,5,1,No,Low
2025-04-28,CT-052,Cargo Tractor,Cargo,Jungheinrich,Diesel,6.0,14,43,12,29885,7,123,4,Good,No,Cold Storage,Yes,4,4,No,Low
2025-04-28,BL-029,Belt Loader,Cargo,Hyster,Diesel,3.2,12,54,16,32886,8,103,15,Good,Yes,General Cargo,Yes,8,4,Yes,High
2025-04-28,F-013,Forklift,Ramp,Toyota,Diesel,5.0,11,46,10,20286,6,167,7,Good,Yes,Cold Storage,Yes,5,13,No,Low
2025-04-28,F-016,Forklift,Cargo,Jungheinrich,Diesel,6.2,16,59,10,41300,6,153,15,Critical,No,Cold Storage,No,5,4,Yes,Medium
2025-04-28,F-001,Forklift,Ramp,Hyster,Diesel,9.3,13,66,14,25674,6,166,13,Good,Yes,Export,No,6,0,No,Medium
2025-04-28,F-025,Forklift,Cargo,Jungheinrich,Diesel,7.7,16,36,17,12672,8,142,7,Good,Yes,General Cargo,No,8,6,Yes,High
2025-04-28,F-010,Forklift,Warehouse,Hyster,Electric,6.4,14,21,17,6741,6,136,15,Good,No,General Cargo,Yes,2,0,Yes,Low
2025-04-28,SL-089,Scissor Lift,Cargo,Hyster,Electric,2.8,16,27,25,15093,6,49,12,Critical,No,General Cargo,Yes,5,1,Yes,Medium
2025-04-28,F-014,Forklift,Ramp,Jungheinrich,Diesel,7.1,16,18,20,10692,8,178,9,Good,No,Cold Storage,No,8,10,No,Medium
2025-04-28,F-008,Forklift,Ramp,Caterpillar,Diesel,6.3,14,19,20,11305,7,163,2,Good,Yes,Import,Yes,5,2,Yes,Low
2025-04-28,F-018,Forklift,Cargo,Caterpillar,Electric,8.0,16,71,12,27832,8,183,7,Good,No,Export,Yes,8,10,No,Medium
2025-04-28,UT-062,ULD Transporter,Warehouse,Jungheinrich,Diesel,10.3,15,45,20,26415,7,104,9,Good,No,General Cargo,Yes,8,14,No,Medium
2025-04-28,F-009,Forklift,Ramp,Caterpillar,Electric,4.2,11,24,12,8616,3,159,9,Critical,No,Export,Yes,1,1,No,Low
2025-04-28,BL-026,Belt Loader,Warehouse,Caterpillar,Diesel,7.8,13,33,17,12243,8,92,7,Good,No,General Cargo,Yes,8,2,No,Low
2025-04-28,UT-074,ULD Transporter,Cargo,Jungheinrich,Diesel,3.4,13,38,9,21432,3,91,12,Weak,No,Import,Yes,5,1,No,Low
2025-04-28,BL-032,Belt Loader,Ramp,TLD,Electric,3.4,15,22,17,13530,8,86,3,Good,Yes,Export,Yes,8,10,No,High
2025-04-28,CT-058,Cargo Tractor,Warehouse,Jungheinrich,Diesel,5.5,13,38,21,21584,8,106,12,Good,Yes,Import,No,8,4,Yes,Medium
2025-04-28,SL-086,Scissor Lift,Ramp,Caterpillar,Electric,7.5,12,70,15,45640,3,31,1,Critical,No,Import,Yes,2,1,Yes,Low
2025-04-28,PT-083,Pallet Transporter,Warehouse,Jungheinrich,Electric,3.6,16,47,15,20304,8,83,5,Good,Yes,General Cargo,Yes,8,10,No,Medium
2025-04-28,UT-067,ULD Transporter,Ramp,Caterpillar,Electric,6.5,12,27,11,13095,8,116,9,Good,Yes,Export,Yes,7,22,Yes,Medium
2025-04-28,CT-042,Cargo Tractor,Warehouse,Toyota,Electric,8.0,11,70,10,23240,7,117,15,Good,No,Cold Storage,No,4,4,No,Low
2025-04-29,CT-056,Cargo Tractor,Ramp,Jungheinrich,Diesel,5.2,12,53,22,22472,8,109,7,Good,No,Import,No,8,4,No,Low
2025-04-29,UT-066,ULD Transporter,Warehouse,Jungheinrich,Diesel,10.0,13,15,18,9645,5,84,1,Good,No,General Cargo,Yes,7,1,No,Low
2025-04-29,F-020,Forklift,Warehouse,Toyota,Diesel,3.2,13,25,20,17075,8,166,6,Good,No,Export,No,8,11,Yes,Low
2025-04-29,F-005,Forklift,Ramp,Toyota,Diesel,6.7,13,72,20,29376,8,166,10,Good,Yes,Import,No,8,2,No,Medium
2025-04-29,BL-037,Belt Loader,Ramp,TLD,Diesel,3.0,12,32,17,10944,8,97,5,Good,Yes,General Cargo,Yes,8,15,No,Medium
2025-04-29,CT-053,Cargo Tractor,Cargo,Jungheinrich,Electric,5.8,14,30,11,13230,5,107,3,Good,No,Export,No,8,2,Yes,Low
2025-04-29,F-021,Forklift,Cargo,Toyota,Electric,7.5,12,68,12,27812,4,175,15,Weak,No,Cold Storage,Yes,5,2,Yes,Low
2025-04-29,CT-049,Cargo Tractor,Warehouse,Toyota,Diesel,9.7,12,57,13,19038,8,109,9,Good,No,Export,Yes,8,3,Yes,Low
2025-04-29,CT-047,Cargo Tractor,Warehouse,Toyota,Diesel,8.1,11,42,10,24570,3,116,7,Weak,No,General Cargo,No,5,0,Yes,Low
2025-04-29,F-012,Forklift,Ramp,Hyster,Electric,2.4,16,38,12,16188,8,184,8,Good,Yes,General Cargo,No,8,5,Yes,Medium
2025-04-29,UT-065,ULD Transporter,Warehouse,TLD,Diesel,4.5,16,70,20,30730,8,72,1,Good,Yes,Export,Yes,8,8,Yes,High
2025-04-29,CT-055,Cargo Tractor,Cargo,Jungheinrich,Diesel,8.6,12,67,8,22981,4,105,10,Weak,No,Import,Yes,4,4,No,Low
2025-04-29,F-015,Forklift,Warehouse,Jungheinrich,Electric,5.3,14,21,16,10626,7,169,4,Good,Yes,Import,Yes,5,0,No,Low
2025-04-29,F-011,Forklift,Warehouse,TLD,Electric,9.0,11,54,12,30240,6,179,12,Good,No,General Cargo,Yes,6,1,Yes,Low
2025-04-29,F-023,Forklift,Ramp,Jungheinrich,Diesel,8.4,12,30,15,14040,5,171,13,Weak,No,Import,Yes,5,2,Yes,Low
2025-04-29,F-018,Forklift,Cargo,Caterpillar,Electric,8.0,13,63,14,35091,8,183,8,Good,Yes,Export,No,8,10,Yes,High
2025-04-29,F-002,Forklift,Cargo,Caterpillar,Diesel,7.4,11,36,15,17388,4,157,8,Weak,No,Export,No,4,5,Yes,Low
2025-04-29,UT-071,ULD Transporter,Warehouse,TLD,Electric,9.7,12,18,17,9360,5,95,14,Weak,No,Import,No,2,1,Yes,Low
2025-04-29,BL-036,Belt Loader,Warehouse,Caterpillar,Diesel,5.5,9,28,14,11928,0,92,1,Critical,No,General Cargo,Yes,0,0,Yes,Low
2025-04-29,CT-054,Cargo Tractor,Ramp,Caterpillar,Diesel,5.2,15,56,18,16968,8,104,12,Good,Yes,Cold Storage,No,8,13,No,High
2025-04-29,UT-064,ULD Transporter,Warehouse,Caterpillar,Diesel,9.2,11,54,16,19710,7,100,14,Good,No,General Cargo,Yes,7,4,Yes,Low
2025-04-29,F-022,Forklift,Cargo,Jungheinrich,Diesel,3.5,14,41,14,17794,8,158,9,Good,No,Cold Storage,No,8,5,No,Low
2025-04-29,PT-078,Pallet Transporter,Cargo,Hyster,Electric,4.3,12,58,13,21286,7,91,13,Good,Yes,Cold Storage,No,4,2,Yes,Low
2025-04-29,UT-069,ULD Transporter,Ramp,TLD,Diesel,10.1,12,62,18,25482,6,100,13,Critical,No,Cold Storage,Yes,5,10,No,Medium
2025-04-29,CT-041,Cargo Tractor,Ramp,Hyster,Electric,7.0,15,31,11,15531,7,109,14,Good,Yes,General Cargo,No,6,1,Yes,Medium
2025-04-29,PT-076,Pallet Transporter,Ramp,Jungheinrich,Electric,8.5,15,48,11,17424,8,103,2,Good,No,Cold Storage,Yes,8,15,No,Medium
2025-04-29,F-017,Forklift,Ramp,Hyster,Electric,2.8,12,49,13,16954,1,164,10,Critical,No,Export,Yes,1,0,Yes,Low
2025-04-29,BL-034,Belt Loader,Warehouse,Toyota,Diesel,6.6,14,71,17,28826,7,94,15,Good,Yes,Cold Storage,No,7,15,No,Medium
2025-04-29,CT-044,Cargo Tractor,Ramp,TLD,Diesel,7.1,12,55,17,32670,7,119,14,Good,Yes,General Cargo,Yes,8,2,No,High
2025-04-29,CT-057,Cargo Tractor,Ramp,Caterpillar,Diesel,2.6,15,54,14,32886,6,74,10,Good,No,Export,No,3,1,No,Low
2025-04-29,CT-059,Cargo Tractor,Warehouse,Jungheinrich,Electric,8.4,13,16,15,5520,8,117,12,Good,No,General Cargo,No,8,12,Yes,Low
2025-04-29,PT-082,Pallet Transporter,Ramp,Hyster,Electric,6.8,12,57,22,27531,8,106,7,Good,Yes,Export,Yes,8,5,Yes,Medium
2025-04-30,F-024,Forklift,Ramp,Toyota,Electric,5.8,12,31,14,15345,8,183,4,Good,No,General Cargo,No,8,4,Yes,Low
2025-04-30,PT-085,Pallet Transporter,Cargo,Hyster,Electric,2.7,14,66,17,36366,8,71,11,Good,Yes,Import,No,8,9,No,High
2025-04-30,BL-027,Belt Loader,Warehouse,Jungheinrich,Electric,4.7,13,48,15,26256,8,88,1,Good,No,Export,Yes,8,7,Yes,Low
2025-04-30,F-014,Forklift,Ramp,Jungheinrich,Diesel,7.1,15,64,17,32448,8,178,11,Good,No,Import,No,8,10,No,High
2025-04-30,BL-038,Belt Loader,Ramp,Jungheinrich,Electric,9.2,13,18,13,6030,6,87,6,Good,Yes,Import,Yes,5,0,Yes,Low
2025-04-30,CT-043,Cargo Tractor,Cargo,Toyota,Diesel,9.3,13,22,18,9878,8,125,4,Good,No,Import,Yes,8,8,Yes,Low
2025-04-30,F-007,Forklift,Warehouse,Jungheinrich,Electric,9.2,16,48,15,22944,8,168,5,Good,Yes,Export,No,8,9,Yes,High
2025-04-30,PT-084,Pallet Transporter,Cargo,Caterpillar,Electric,6.8,14,43,14,23908,8,95,6,Good,No,Cold Storage,Yes,4,5,Yes,Low
2025-04-30,CT-048,Cargo Tractor,Cargo,TLD,Diesel,5.3,11,53,14,30528,8,115,2,Good,Yes,Export,Yes,6,8,No,Medium
2025-04-30,F-005,Forklift,Ramp,Toyota,Diesel,6.7,14,16,13,6176,8,167,11,Good,Yes,Cold Storage,No,8,2,No,Low
2025-04-30,F-016,Forklift,Cargo,Jungheinrich,Diesel,6.2,15,44,15,18392,6,154,5,Good,No,Cold Storage,No,5,4,Yes,Low
2025-04-30,BL-039,Belt Loader,Cargo,Toyota,Diesel,3.7,14,63,19,34965,8,98,13,Good,Yes,Export,No,8,8,No,Medium
2025-04-30,CT-051,Cargo Tractor,Cargo,Caterpillar,Electric,8.8,14,43,17,14878,8,122,4,Good,Yes,General Cargo,No,4,1,No,Low
2025-04-30,F-017,Forklift,Ramp,Hyster,Electric,2.8,10,42,7,28056,1,164,2,Critical,No,Import,No,2,0,No,Low
2025-04-30,F-003,Forklift,Warehouse,Hyster,Diesel,4.3,16,49,13,18375,8,169,6,Good,Yes,General Cargo,No,7,22,No,Medium
2025-04-30,PT-077,Pallet Transporter,Warehouse,Jungheinrich,Diesel,8.8,14,39,13,14274,7,98,2,Good,Yes,Cold Storage,Yes,8,7,Yes,Medium
2025-04-30,F-006,Forklift,Warehouse,Hyster,Electric,3.9,14,63,16,26649,7,171,10,Good,No,Export,No,8,4,Yes,Low
2025-04-30,UT-070,ULD Transporter,Cargo,Toyota,Electric,6.1,12,25,18,13325,6,99,3,Good,Yes,Export,No,7,10,Yes,Medium
2025-04-30,F-015,Forklift,Warehouse,Jungheinrich,Electric,5.3,12,67,12,28006,7,169,3,Good,Yes,Import,No,5,0,No,Low
2025-04-30,F-001,Forklift,Ramp,Hyster,Diesel,9.3,12,57,11,29925,6,166,4,Good,No,General Cargo,No,6,1,Yes,Low
2025-04-30,PT-081,Pallet Transporter,Ramp,Caterpillar,Diesel,4.8,15,37,17,23754,6,94,10,Critical,No,Cold Storage,No,5,0,Yes,Low
2025-04-30,CT-060,Cargo Tractor,Warehouse,Jungheinrich,Electric,6.4,12,35,21,21315,8,102,6,Good,Yes,Cold Storage,No,8,3,No,Low
2025-04-30,BL-035,Belt Loader,Ramp,Toyota,Diesel,7.2,14,29,13,10005,6,118,15,Good,No,General Cargo,No,7,2,No,Low
2025-04-30,CT-045,Cargo Tractor,Ramp,Toyota,Electric,4.3,15,28,17,17304,7,114,10,Good,Yes,Import,Yes,7,0,No,Medium
2025-04-30,PT-080,Pallet Transporter,Cargo,Jungheinrich,Electric,8.4,13,54,15,29106,6,103,13,Good,No,General Cargo,No,6,0,Yes,Low
2025-04-30,F-025,Forklift,Cargo,Jungheinrich,Diesel,7.7,15,52,20,20852,8,143,3,Good,Yes,Export,Yes,8,6,No,High
2025-04-30,F-019,Forklift,Ramp,Hyster,Diesel,3.5,16,43,14,21242,8,195,6,Good,Yes,Cold Storage,Yes,7,2,Yes,Medium
2025-04-30,F-018,Forklift,Cargo,Caterpillar,Electric,8.0,14,55,17,18425,8,183,1,Good,No,Export,Yes,8,10,Yes,Medium
2025-04-30,F-004,Forklift,Cargo,Caterpillar,Electric,9.7,11,33,17,11286,7,183,5,Good,No,Export,Yes,6,17,Yes,Medium
2025-04-30,PT-079,Pallet Transporter,Ramp,Caterpillar,Electric,4.2,16,34,18,10370,8,96,6,Good,Yes,Export,No,8,12,Yes,High
2025-04-30,UT-068,ULD Transporter,Warehouse,Hyster,Electric,8.0,16,70,21,21350,6,108,11,Critical,No,General Cargo,Yes,5,0,Yes,High
2025-04-30,F-008,Forklift,Ramp,Caterpillar,Diesel,6.3,14,56,11,32760,7,163,14,Good,No,Export,Yes,6,2,Yes,Low
2025-05-01,BL-026,Belt Loader,Warehouse,Caterpillar,Diesel,7.9,12,72,12,48096,8,92,10,Good,Yes,Import,No,8,2,No,Medium
2025-05-01,BL-030,Belt Loader,Ramp,Caterpillar,Electric,2.7,14,28,13,13412,7,115,10,Good,Yes,General Cargo,No,5,0,Yes,Low
2025-05-01,BL-031,Belt Loader,Cargo,Hyster,Electric,6.6,12,36,12,15372,2,77,11,Critical,No,Export,No,3,0,Yes,Low
2025-05-01,CT-046,Cargo Tractor,Ramp,Caterpillar,Electric,5.7,15,18,20,6354,8,108,12,Good,Yes,General Cargo,No,8,1,Yes,Medium
2025-05-01,F-005,Forklift,Ramp,Toyota,Diesel,6.7,13,64,17,23168,8,167,13,Good,No,Export,No,8,2,No,Low
2025-05-01,F-010,Forklift,Warehouse,Hyster,Electric,6.4,14,75,13,33675,6,137,4,Good,No,Import,No,3,0,Yes,Low
2025-05-01,PT-083,Pallet Transporter,Warehouse,Jungheinrich,Electric,3.6,14,27,17,8181,8,84,4,Good,Yes,General Cargo,No,8,10,No,Medium
2025-05-01,CT-057,Cargo Tractor,Ramp,Caterpillar,Diesel,2.6,14,66,16,35178,6,75,13,Good,No,General Cargo,Yes,3,1,Yes,Low
